"Clave";"Fecha";"Pais";"Forma";"Texto";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis"
"SANT_H13_002";"13/4/15";"España";"ría";"… en invierno en Santander / ¿cómo lo considerarías? // I: bueno no es uf u<alargamiento/>n no …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… vamos a quedar sin playa si no / I: mm podría ser <risas = ""E""/> bueno pero toda la playa …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… nada sobre / o sea sobre todo en hostelería hay bastantes restaurantes y bares / sin …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… etcétera pues ya estarían un poco más alejados / e<alargamiento/>s / …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… con esta persona / pues bueno sí seguirías e<alargamiento/>l / el camino pero en los …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… contrarios no<alargamiento/> // no podría darse el caso / E: uhum <silencio/> …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… mm de barrio aquí en Santander ¿lo cambiarías o<alargamiento/> <simultáneo> no? …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… eeh </simultáneo> no / E: ¿no? I: no cambiaría de barrio porque estoy<alargamiento/> …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… ¿qué crees que le<alargamiento/> que le faltaría a Santander para poder tener un poco más …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… me dijiste que no estabas casado ¿te gustaría<alargamiento/> algún / el día de …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… esta fiesta / sin embargo si me si me gustaría formar / vamos a decir <énfasis> un núcleo …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… y cuál y qu <palabra_cortada/> ¿qué te gustaría trabajar // bueno en un futuro? / …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… mucha formación / ¿en qué campo te gustaría<alargamiento/> trabajar? I: bueno yo he …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… corto entonces ehh mm yo sabiendo que quería ser profesor elegí de qué quería ser …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… / de pequeño que qué quería ser / yo siempre primero decía siempre que …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… y dije no que yo que de yo de mayor quería ser ladrón E: aah <risas = ""E""/> I: …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… desde muy pequeño yo ya dije que yo quería ser profesor // E: uhum I: …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… E: uhum I: que<alargamiento/> quería ser / profesor // después hubo una época en …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… que sí dije que<alargamiento/> // que yo quería estudiar biología / que era lo que me …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… buenas y si realmente lo que me quería dedicar era a la docencia / pues mejor …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… // E: uhum¿cómo<alargamiento/> describirías tú un buen amigo entonces? I: un buen …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… me parece que eso es una utopía ¿no? qué estaría fantástico que todos fuéramos amigos de …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… ¿no? pero vamos que lo ideal yo creo que sería<alargamiento/> fantástico que / <énfasis> …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… sí </énfasis> intentando favorecer a la mayoría de las personas / pero sobre todo / …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… detrás muy duro que // que considero que tendría que ser reconocido E: uhum // bueno ya te …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… televisión ya los primeros anuncios de lotería // de Navidad // se acerca la Navidad / ¿qué …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… I: <simultáneo> me </simultáneo> encantaría pero no<alargamiento/> // no puede ser …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… / no está hecho conmigo sí / lo admitiría algún día / en especial de bueno pues hoy …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… esto // ¿juegas a juegos de azar lotería o alguna cosa? I: no / pero me gustan E: …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… porque<alargamiento/> E: uhum // I: sería mi perdición E: <simultáneo> hm …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… porque / me quedo allí si no E: hm ¿y lotería no juegas? // I: ehh y <vacilación/> compro …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… porque vendo lotería E: uhum I: entonces la compro para que me …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… caso de que // hipotéticamente tocase la lotería y te sacases un / un buen / un buen premio …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… ¿qué harías? I: estudiar más // me dedicaría mi vida a estudiar / sabiendo que este …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… vivir // para siempre / pues esta me dedicaría a estudiar / y a crecer a …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… // y es una de las cosas que más se deberían valorar en este / en este país y en el …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… cincuenta millones de euros // es que estudiaría toda mi vida y encima me daría para …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… problemas / es que <entre_risas> me da me daría // perfectamente para vivir toda mi vida …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… te tocase un premio de esos / tú no trabajarías claro I: <tiempo = ""44:14""/> <ruido = …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… boca”/> no<alargamiento/> no no me preocuparía / por trabajar // algún día sí querría …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… // pero<alargamiento/> lo compaginaría bastante y<alargamiento/> / no sé / estu …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… que a veces no dice <cita> no pues me compraría una casa de no sé qué<alargamiento/> o …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… viajando / </cita> tú sobre todo te centrarías en / tener tiempo para ti ¿no? …";"no";;;;;
"SANT_H13_002";"13/4/15";"España";"ría";"… mucho más cuando le toca el premio de la lotería / entonces / muy probablemente sea gente que …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… zona / el barrio y todo eso? I: me gustaría estar / mmm / vivir en un sitio más …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / eeh notas que<alargamiento/> / ¿qué tendría<alargamiento/> que hacerse o<alargamiento/> …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… tu punto de vista / ¿qué<alargamiento/> podrían mejorar? <silencio/> I: pues E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / bueno pues<alargamiento/> E: ¿qué cambiarías tú? / imagínate que eres el alcalde // …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… ahora mismo / eeh / sí que cambiaría mejor / mejores facilidades / por ejemplo …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… </simultáneo> I: <simultáneo> tendrían </simultáneo> / tendrían que / eso E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… ¿y y la gente mayor? / porque claro / eso serían los jóvenes / ¿y la gente mayor? / ya …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… mira / en el primer punto E: ¿tú qué harías? I: primer punto / tocaré madera E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… como<alargamiento/> / como policía / ¿qué podrían ellos hacer o cómo? / no sé / ¿cómo se …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… si no hubieras hecho eso / ¿qué / qué habrías hecho? / ¿qué te hubiera gustado hacer? …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… que<alargamiento/> / hay que / ¿cómo se diría? / el que no está acostumbrado …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… E: uhum I: y<alargamiento/> en hostelería E: ¿cómo te imaginas / que hubiera sido …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / tampoco me he planteado cómo sería E: sí I: me planteo<alargamiento/> / …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… lo sabemos E: sí I: la mayoría de<alargamiento/> E: muy realistas I: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… algo / aunque sea para / mmm / ¿cómo te diría? E: claro / aunque sea poco I: so …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… para que no tengan lo que es la carnicería E: uhum I: eeh / no te les quitas todo …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / eeh / coges / mmm / vas picando / ¿cómo diría? / <sic> la ajo </sic> / la / mmm / perdón …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… nada / pero bueno E: ¿pero qué te gustaría hacer? / imagínate que pudieras elegir / ¿te …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… a algún sitio / o cambiarías algo? // ¿qué harías? / a ver / imagínate que te / que puedes …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… viaje / una Navidad / pero E: ¿te / te irías a algún sitio concreto? / ¿tienes …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… ? I: sí E: algún sitio que te gustaría ir por las navidades / o algo así I: sí …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… sí </simultáneo> E: ¿dónde te gustaría ir? I: Venecia E: ¡ah / claro! / ¡qué …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… E: sí I: <simultáneo> con la mente fría </simultáneo> E: <simultáneo> con la …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… fría </simultáneo> I: ¿entiendes? E: sí / …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / no tiene<alargamiento/> / eeh ¿cómo te diría? E: sí I: eeh / no tiene / a ver cómo …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / la / <entre_risas> la expresión que tendría </entre_risas> E: sí I: te tienes que …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… la expresión no<alargamiento/> E: mirarías a lo mejor como ¿no? / a los dos lados I: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… sitio de / en un negocio de hostelería / ¿eh? E: sí I: <tiempo = ""46:03""/> …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… cerrarla E: uhum I: pero no sé qué estaría pensando <simultáneo> que<alargamiento/> …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… ¿tú eres de jugar? ¿te gusta jugar a la lotería / a máquinas / <simultáneo> a algo? …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… E: no te gusta nada / ¿juegas a la lotería de vez en cuando? / ¿cuándo? / ¿por las …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… para ganarse algunos céntimos E: ¿qué harías tú si te toca mucho dinero? / imagínate que …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / eeh / mira / eeh / si me toca la lotería / te lo contaré algún día / de momento E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… </simultáneo> sí E: a ver / ¿qué harías? I: ¿pues rico? // pues mira / ahora …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… // marcharme para otro sitio E: ¿te / te irías a otro sitio? / eeh / ¿harías un viaje / te …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… coche / yate<alargamiento/> / yo qué sé / ¿darías la vuelta al mundo / qué harías? I: sí / …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… marcharía a disfrutar // me marcharía con la familia a disfrutar E: claro / …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… E: por ejemplo / para ver Venecia / sería uno de los sitios fijo / ahí fijo I: u …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… de los que tengo en mente E: eso / empezarías por ahí / ¿dónde irías? / otros sitios que …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… gustaría / Venecia uno I: pues<alargamiento/> a mí …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / que gana mucho dinero / que le tocó la lotería o algo así / o no? I: sí / tengo …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / y él mira / pues bajo tal // lo disfrutaría pues<alargamiento/> nada E: casi es mejor …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / sí? / ¿cómo / cómo te ves? / ¿cómo te dirías de ti? I: yo me veo una persona normal …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… comprar un periódico o algo así? / ¿me podrías indicar cómo ir? I: <tiempo = ""52:06""/> …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… E: ¿cómo / cómo iría? / a ver / salgo de aquí / más o menos I: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… hay un<alargamiento/> / un bar / una cafetería / ahí hay / me parece que hay un sitio E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… I: <simultáneo> si no </simultáneo> ya tendrías que ir / un poco más<alargamiento/> E: …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… I: por ahí E: sí I: pues si no tendrías que subir todo recto / y tendrías que ir / …";"no";;;;;
"SANT_H21_045";"13/11/18";"España";"ría";"… / casi media rotonda E: sí I: y tendrías que tirar a la derecha / y ahí …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… I: y eso / lo que te digo / el sol es alegría / es<alargamiento/> // ganas <simultáneo> de …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… I: historias y esas <simultáneo> teorías </simultáneo> E: <simultáneo> sí …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… I: y era una habitación donde / nadie quería dormir E: ¡ahí va! I: sobre todo los / …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… prefieres </simultáneo> / vivir / te gustaría más vivir aquí / o en Santander donde vives? …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… vivieses en Santander / ¿dónde te gustaría vivir? I: ¿si no viviera en Santander? // …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… o<alargamiento/>? E: sí / ¿dónde te gustaría? / otro sitio I: pues mira / una ciudad …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… E: <simultáneo> sí </simultáneo> / podría ser similar / ¿verdad? I: y otra / eeh // …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… E: hum I: al igual que no me gustaría vivir aquí / en el pueblo<alargamiento/> …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… </cita> E: sí I: <cita> cómo me gustaría / buscarme otra historia <simultáneo> para …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… / estaba hecho una porquería sinceramente // y lo han arreglado / está …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… que / <ruido = ""I chasquea la lengua""/> / podría haber buscado<alargamiento/> E: …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… I: <simultáneo> podría haberme buscado / pero </simultáneo> E: …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… así / porque también a lo mejor de antes habría<alargamiento/> / <ruido = ""E chasquea la …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… sin embargo dices / <cita> ¿dejarías a tu hijo de ocho años allí? </cita> / es …";"no";;;;;
"SANT_H22_027";"5/4/16";"España";"ría";"… / yo ahora no dejaba<alargamiento/> / no dejaría a mi hijo // estar como estábamos nosotros / …";"no";;;;;
